sample_index,time_s,voltage_v,raw_digitizing_level
4904,-3.839999999999992e-08,-0.002803125,17663
4905,-3.799999999999989e-08,-0.001203125,18175
4906,-3.759999999999986e-08,-0.002,17920
4907,-3.719999999999983e-08,-0.001203125,18175
4908,-3.67999999999998e-08,-0.002,17920
4909,-3.639999999999977e-08,-0.002003125,17919
4910,-3.599999999999974e-08,-0.002,17920
4911,-3.559999999999971e-08,-0.002003125,17919
4912,-3.519999999999968e-08,-0.0012000000000000001,18176
4913,-3.479999999999965e-08,-0.002,17920
4914,-3.4400000000000043e-08,-0.001203125,18175
4915,-3.400000000000001e-08,-0.0012000000000000001,18176
4916,-3.359999999999998e-08,-0.001203125,18175
4917,-3.319999999999995e-08,-0.0012000000000000001,18176
4918,-3.279999999999992e-08,-0.0012000000000000001,18176
4919,-3.239999999999989e-08,-0.0012000000000000001,18176
4920,-3.199999999999986e-08,-0.002003125,17919
4921,-3.159999999999983e-08,-0.002003125,17919
4922,-3.11999999999998e-08,-0.002003125,17919
4923,-3.079999999999977e-08,-0.002003125,17919
4924,-3.039999999999974e-08,-0.002003125,17919
4925,-2.999999999999971e-08,-0.001203125,18175
4926,-2.9599999999999683e-08,-0.002,17920
4927,-2.9199999999999653e-08,-0.002,17920
4928,-2.8800000000000046e-08,-0.002003125,17919
4929,-2.8400000000000016e-08,-0.002,17920
4930,-2.7999999999999986e-08,-0.0012000000000000001,18176
4931,-2.7599999999999956e-08,-0.000403125,18431
4932,-2.7199999999999926e-08,-0.0012000000000000001,18176
4933,-2.6799999999999896e-08,-0.002003125,17919
4934,-2.6399999999999866e-08,-0.002,17920
4935,-2.5999999999999836e-08,-0.002,17920
4936,-2.5599999999999806e-08,-0.002,17920
4937,-2.5199999999999776e-08,-0.0028,17664
4938,-2.4799999999999746e-08,-0.0012000000000000001,18176
4939,-2.4399999999999716e-08,-0.001203125,18175
4940,-2.3999999999999686e-08,-0.0012000000000000001,18176
4941,-2.3599999999999655e-08,-0.0012000000000000001,18176
4942,-2.320000000000005e-08,-0.001203125,18175
4943,-2.280000000000002e-08,-0.002003125,17919
4944,-2.239999999999999e-08,-0.002803125,17663
4945,-2.199999999999996e-08,-0.002,17920
4946,-2.159999999999993e-08,-0.0012000000000000001,18176
4947,-2.11999999999999e-08,-0.001203125,18175
4948,-2.079999999999987e-08,-0.0012000000000000001,18176
4949,-2.039999999999984e-08,-0.0012000000000000001,18176
4950,-1.999999999999981e-08,-0.0012000000000000001,18176
4951,-1.959999999999978e-08,-0.002003125,17919
4952,-1.919999999999975e-08,-0.001203125,18175
4953,-1.879999999999972e-08,-0.001203125,18175
4954,-1.8399999999999688e-08,-0.002,17920
4955,-1.7999999999999658e-08,-0.002,17920
4956,-1.7599999999999628e-08,-0.0028,17664
4957,-1.7200000000000022e-08,-0.0004,18432
4958,-1.679999999999999e-08,-0.002003125,17919
4959,-1.639999999999996e-08,-0.0012000000000000001,18176
4960,-1.599999999999993e-08,-0.0012000000000000001,18176
4961,-1.55999999999999e-08,-0.002003125,17919
4962,-1.519999999999987e-08,-0.001203125,18175
4963,-1.4799999999999841e-08,-0.001203125,18175
4964,-1.4399999999999811e-08,-0.002003125,17919
4965,-1.3999999999999781e-08,-0.002003125,17919
