sample_index,time_s,voltage_v,raw_digitizing_level
4502,-2e-07,-0.0008,20736
4503,-1.9959999999999996e-07,-0.0008015625000000001,20735
4504,-1.9919999999999993e-07,-0.0012015625000000002,20479
4505,-1.987999999999999e-07,-0.0008,20736
4506,-1.9839999999999987e-07,-0.0008015625000000001,20735
4507,-1.9799999999999984e-07,-0.0008015625000000001,20735
4508,-1.975999999999998e-07,-0.0004015625,20991
4509,-1.972e-07,-0.0004015625,20991
4510,-1.9679999999999996e-07,-0.0004,20992
4511,-1.9639999999999993e-07,-0.0004,20992
4512,-1.959999999999999e-07,-0.0008015625000000001,20735
4513,-1.9559999999999987e-07,-0.0008,20736
4514,-1.9519999999999984e-07,-0.0004,20992
4515,-1.947999999999998e-07,-0.0012015625000000002,20479
4516,-1.944e-07,-0.0012015625000000002,20479
4517,-1.9399999999999996e-07,-0.0016015625000000001,20223
4518,-1.9359999999999993e-07,-0.0012000000000000001,20480
4519,-1.931999999999999e-07,-0.0008,20736
4520,-1.9279999999999987e-07,-0.0004,20992
4521,-1.9239999999999984e-07,-1.5625e-06,21247
4522,-1.9199999999999981e-07,-0.0004015625,20991
4523,-1.916e-07,-0.0004015625,20991
4524,-1.9119999999999997e-07,-0.0012000000000000001,20480
4525,-1.9079999999999994e-07,-0.0012000000000000001,20480
4526,-1.903999999999999e-07,-0.0012015625000000002,20479
4527,-1.8999999999999987e-07,-0.0004,20992
4528,-1.8959999999999984e-07,-1.5625e-06,21247
4529,-1.8919999999999981e-07,-0.0004,20992
4530,-1.888e-07,-0.0004015625,20991
4531,-1.8839999999999997e-07,-0.0008015625000000001,20735
4532,-1.8799999999999994e-07,-0.0012000000000000001,20480
4533,-1.875999999999999e-07,-0.0004,20992
4534,-1.8719999999999988e-07,-0.0008015625000000001,20735
4535,-1.8679999999999985e-07,-0.0004015625,20991
4536,-1.8639999999999982e-07,0.0,21248
4537,-1.86e-07,-0.0004015625,20991
4538,-1.8559999999999997e-07,-0.0004015625,20991
4539,-1.8519999999999994e-07,-0.0008015625000000001,20735
4540,-1.847999999999999e-07,-0.0008015625000000001,20735
4541,-1.8439999999999988e-07,0.0,21248
4542,-1.8399999999999985e-07,-0.0008015625000000001,20735
4543,-1.8359999999999982e-07,-0.0008,20736
4544,-1.832e-07,-0.0008015625000000001,20735
