waveform_index,scheduled_s,completed_s,late_s,points_returned,points_saved
746,73945.88028965301,74144.192733041,198.08717094699387,10000,2500
747,73945.880389653,74144.434712685,198.3123503740062,10000,2500
748,73945.880489653,74144.694592641,198.55423943098867,10000,2500
749,73945.88058965301,74145.102634904,198.81400880598812,10000,2500
750,73945.880689653,74145.394678174,199.22195108199958,10000,2500
751,73945.880789653,74145.618231793,199.51390168999205,10000,2500
752,73945.88088965301,74145.82315551,199.73734852198686,10000,2500
753,73945.880989653,74146.125616087,199.94217146499432,10000,2500
754,73945.881089653,74146.402286078,200.24453200299467,10000,2500
755,73945.88118965301,74146.690906544,200.52111125498777,10000,2500
756,73945.881289653,74146.954069568,200.80962258299405,10000,2500
757,73945.881389653,74147.161188509,201.0726858929993,10000,2500
758,73945.88148965301,74147.420291844,201.27970458898926,10000,2500
759,73945.881589653,74147.75683598,201.53870792899397,10000,2500
760,73945.881689653,74147.967298792,201.87515226200048,10000,2500
761,73945.88178965301,74148.191362641,202.08552165099536,10000,2500
762,73945.881889653,74148.410756727,202.30947928900423,10000,2500
763,73945.881989653,74148.786061134,202.52877314299985,10000,2500
764,73945.88208965301,74149.002574846,202.9039771589887,10000,2500
765,73945.882189653,74149.293070189,203.12039162300061,10000,2500
766,73945.882289653,74149.514723471,203.4107867089915,10000,2500
767,73945.88238965301,74149.785008048,203.6323395359941,10000,2500
768,73945.882489653,74150.001486926,203.90252427700034,10000,2500
769,73945.882589653,74150.258745708,204.11891040099727,10000,2500
770,73945.88268965301,74150.507530269,204.3760620289977,10000,2500
771,73945.882789653,74150.944797118,204.62474665600166,10000,2500
772,73945.882889653,74151.170797259,205.06191338899953,10000,2500
773,73945.88298965301,74151.394605482,205.2878226939938,10000,2500
774,73945.883089653,74151.625365583,205.51152269200247,10000,2500
775,73945.883189653,74151.842126408,205.74218166399805,10000,2500
776,73945.88328965301,74152.105330794,205.9588512229966,10000,2500
777,73945.883389653,74152.341835106,206.221954446999,10000,2500
778,73945.883489653,74152.716734418,206.4583510049997,10000,2500
779,73945.883589653,74152.98663868,206.83315035198757,10000,2500
780,73945.883689653,74153.286213999,207.1029616779997,10000,2500
781,73945.883789653,74153.504863088,207.40243011100392,10000,2500
782,73945.883889653,74153.755045271,207.62098684599914,10000,2500
783,73945.883989653,74153.981003694,207.87106158200186,10000,2500
784,73945.884089653,74154.24078237,208.09692860899668,10000,2500
785,73945.884189653,74154.512901949,208.3565984339948,10000,2500
786,73945.884289653,74154.740732425,208.62862666400906,10000,2500
787,73945.884389653,74154.956238913,208.85635611800535,10000,2500
788,73945.884489653,74155.255007199,209.0717548679968,10000,2500
789,73945.884589653,74155.500020615,209.37042323600326,10000,2500
790,73945.884689653,74155.757938825,209.61533684599272,10000,2500
791,73945.884789653,74155.996079686,209.8731549679942,10000,2500
792,73945.884889653,74156.20151721,210.11120208700595,10000,2500
793,73945.884989653,74156.574036513,210.31653371200082,10000,2500
794,73945.885089653,74156.796871962,210.688959866995,10000,2500
795,73945.88518965301,74157.049753868,210.91168798199215,10000,2500
796,73945.885289653,74157.280630697,211.16446988799726,10000,2500
797,73945.885389653,74157.506583962,211.39525489098742,10000,2500
798,73945.88548965301,74157.724750288,211.62109978799708,10000,2500
799,73945.885589653,74157.931331998,211.83916729700286,10000,2500
800,73945.885689653,74158.144042055,212.04567756499455,10000,2500
801,73945.88578965301,74158.412244553,212.25825817398436,10000,2500
802,73945.885889653,74158.715511586,212.52636079999502,10000,2500
803,73945.885989653,74158.931440829,212.82953818399983,10000,2500
804,73945.88608965301,74159.16652859,213.0453567589866,10000,2500
805,73945.886189653,74159.386100128,213.28035149999778,10000,2500
806,73945.886289653,74159.6144407,213.49982584899408,10000,2500
807,73945.88638965301,74159.888967589,213.72805709199747,10000,2500
808,73945.886489653,74160.144623636,214.0024834520009,10000,2500
809,73945.886589653,74160.546684291,214.25804088999575,10000,2500
810,73945.88668965301,74160.946992802,214.66000138499658,10000,2500
811,73945.886789653,74161.17054163,215.0602096119983,10000,2500
812,73945.886889653,74161.435904131,215.28365874699375,10000,2500
813,73945.88698965301,74161.640620053,215.54892049598857,10000,2500
814,73945.887089653,74161.977082898,215.75353640200046,10000,2500
815,73945.887189653,74162.20415448,216.08990607700252,10000,2500
816,73945.88728965301,74162.455272624,216.31687827699352,10000,2500
817,73945.887389653,74162.659926867,216.56789723900147,10000,2500
818,73945.887489653,74162.891649908,216.772447026,10000,2500
819,73945.88758965301,74163.137950754,217.00406639599532,10000,2500
820,73945.887689653,74163.403185294,217.2502671490074,10000,2500
821,73945.887789653,74163.641865453,217.51540873700287,10000,2500
822,73945.88788965301,74163.845997951,217.75398170099652,10000,2500
823,73945.887989653,74164.219258114,217.95801642999868,10000,2500
824,73945.888089653,74164.500113284,218.3311747120024,10000,2500
825,73945.88818965301,74164.840061903,218.6119295759854,10000,2500
826,73945.888289653,74165.050604428,218.95177919999696,10000,2500
827,73945.888389653,74165.301720608,219.16222036399995,10000,2500
828,73945.888489653,74165.535252874,219.41323695299798,10000,2500
829,73945.888589653,74165.749591858,219.64666898400174,10000,2500
830,73945.888689653,74166.237680114,219.86090811800386,10000,2500
831,73945.888789653,74166.558260446,220.34890254199854,10000,2500
832,73945.888889653,74166.78615466,220.66937718600093,10000,2500
833,73945.888989653,74167.060772968,220.89717250100512,10000,2500
834,73945.889089653,74167.27428834,221.17168904599384,10000,2500
835,73945.889189653,74167.568300886,221.38510434199998,10000,2500
836,73945.889289653,74167.911862488,221.6790173699992,10000,2500
837,73945.889389653,74168.157101303,222.02247837100003,10000,2500
838,73945.889489653,74168.370493163,222.26761733200692,10000,2500
839,73945.889589653,74168.649139328,222.48091659799684,10000,2500
840,73945.889689653,74168.898155427,222.75946234598814,10000,2500
841,73945.889789653,74169.172767122,223.008378826009,10000,2500
842,73945.889889653,74169.411041128,223.28288295300445,10000,2500
843,73945.889989653,74169.661664327,223.52105760999257,10000,2500
844,73945.89008965301,74169.884529586,223.77158060998772,10000,2500
845,73945.890189653,74170.248586153,223.99434587400174,10000,2500
846,73945.890289653,74170.590335212,224.3583092560002,10000,2500
847,73945.89038965301,74170.797120031,224.69995144299173,10000,2500
848,73945.890489653,74171.008279872,224.90664425000432,10000,2500
849,73945.890589653,74171.251547559,225.11770558200078,10000,2500
850,73945.89068965301,74171.528518158,225.3608648669906,10000,2500
851,73945.890789653,74171.805728481,225.63774291900336,10000,2500
852,73945.890889653,74172.043201353,225.91485227100202,10000,2500
853,73945.89098965301,74172.273688883,226.1522176409926,10000,2500
854,73945.891089653,74172.525601077,226.3826054329984,10000,2500
855,73945.891189653,74172.83648739,226.6344237930025,10000,2500
856,73945.89128965301,74173.054317201,226.9452043279889,10000,2500
857,73945.891389653,74173.313343635,227.16293334499642,10000,2500
858,73945.891489653,74173.708740789,227.42185978199996,10000,2500
859,73945.89158965301,74173.912897461,227.81716399999277,10000,2500
860,73945.891689653,74174.118137382,228.02121320700098,10000,2500
861,73945.891789653,74174.341074192,228.22636047299602,10000,2500
862,73945.89188965301,74174.588260965,228.44919017098437,10000,2500
863,73945.891989653,74174.805298175,228.6962770819955,10000,2500
864,73945.892089653,74175.033984484,228.91322431099252,10000,2500
865,73945.89218965301,74175.246409894,229.1418015659874,10000,2500
866,73945.892289653,74175.477542626,229.35412637599802,10000,2500
867,73945.892389653,74175.700636738,229.58515855799487,10000,2500
868,73945.89248965301,74176.005363851,229.80816056698677,10000,2500
869,73945.892589653,74176.249846978,230.11278031399706,10000,2500
870,73945.892689653,74176.605402478,230.3571633620013,10000,2500
871,73945.89278965301,74176.881726373,230.71261861499806,10000,2500
872,73945.892889653,74177.106741229,230.98884950199863,10000,2500
873,73945.892989653,74177.389800303,231.21375722199446,10000,2500
874,73945.89308965301,74177.629711299,231.4967234079959,10000,2500
875,73945.893189653,74178.010052994,231.7365272360039,10000,2500
876,73945.893289653,74178.225983079,232.1167690029979,10000,2500
877,73945.893389653,74178.454448837,232.33259888799512,10000,2500
878,73945.893489653,74178.692037158,232.560965192999,10000,2500
879,73945.893589653,74179.036485265,232.798457330995,10000,2500
880,73945.893689653,74179.2610578,233.1428064369975,10000,2500
881,73945.893789653,74179.602696331,233.36727356399933,10000,2500
882,73945.893889653,74179.886429111,233.70881249499507,10000,2500
883,73945.893989653,74180.174266471,233.99244536498736,10000,2500
884,73945.894089653,74180.392253485,234.28018294301,10000,2500
885,73945.894189653,74180.617108989,234.49806951600476,10000,2500
886,73945.894289653,74180.905179407,234.72282550299133,10000,2500
887,73945.894389653,74181.421407374,235.0107953830011,10000,2500
888,73945.894489653,74181.689304499,235.52693657399504,10000,2500
889,73945.894589653,74181.907651199,235.79472083799192,10000,2500
890,73945.89468965301,74182.183442782,236.01296721899416,10000,2500
891,73945.894789653,74182.440705193,236.28866561899486,10000,2500
892,73945.894889653,74182.676449443,236.54582142399158,10000,2500
893,73945.89498965301,74182.936956727,236.7814652009838,10000,2500
894,73945.895089653,74183.250610678,237.04187314299634,10000,2500
895,73945.895189653,74183.493782003,237.35542667499976,10000,2500
896,73945.89528965301,74183.808768077,237.59850477898726,10000,2500
897,73945.895389653,74184.081535778,237.91338421100227,10000,2500
898,73945.895489653,74184.34484213,238.18605181999737,10000,2500
899,73945.89558965301,74184.570358042,238.44925831498404,10000,2500
900,73945.895689653,74184.890210721,238.67468473600456,10000,2500
901,73945.895789653,74185.104539485,238.99443405699276,10000,2500
902,73945.89588965301,74185.459006977,239.2086629929836,10000,2500
903,73945.895989653,74185.716561548,239.5630252310075,10000,2500
904,73945.896089653,74185.92966251,239.82048463298997,10000,2500
905,73945.89618965301,74186.131265504,240.03347889998986,10000,2500
906,73945.896289653,74186.404195741,240.23499129099946,10000,2500
907,73945.896389653,74186.718973383,240.5078119069949,10000,2500
908,73945.89648965301,74186.949316932,240.82249726899317,10000,2500
909,73945.896589653,74187.159867229,241.0527409320057,10000,2500
910,73945.896689653,74187.428143947,241.2631901959976,10000,2500
911,73945.89678965301,74187.660998198,241.53136547199392,10000,2500
912,73945.896889653,74187.922103913,241.76411827199627,10000,2500
913,73945.896989653,74188.181648023,242.02512070999364,10000,2500
914,73945.89708965301,74188.386790012,242.284570548989,10000,2500
915,73945.897189653,74188.672226767,242.48960580100538,10000,2500
916,73945.897289653,74188.889867128,242.77494278400263,10000,2500
917,73945.89738965301,74189.182454365,242.99249151798722,10000,2500
918,73945.897489653,74189.532427329,243.28497852300643,10000,2500
919,73945.897589653,74189.80699592,243.63485271300306,10000,2500
920,73945.89768965301,74190.162131928,243.9093148799875,10000,2500
921,73945.897789653,74190.388872132,244.26434928699746,10000,2500
922,73945.897889653,74190.634838171,244.49098829900322,10000,2500
923,73945.897989653,74190.867222784,244.73685465999006,10000,2500
924,73945.898089653,74191.30860831,244.96914027900493,10000,2500
925,73945.898189653,74191.518021571,245.41042418999132,10000,2500
926,73945.898289653,74191.72990209,245.61973871898954,10000,2500
927,73945.898389653,74191.958133763,245.83152604300994,10000,2500
928,73945.898489653,74192.161262847,246.05965617300535,10000,2500
929,73945.898589653,74192.464073917,246.26268655499734,10000,2500
930,73945.898689653,74192.744276973,246.56539018300828,10000,2500
931,73945.898789653,74192.977894965,246.84549377299845,10000,2500
932,73945.898889653,74193.239885301,247.07901772498735,10000,2500
933,73945.898989653,74193.461932475,247.34090793899668,10000,2500
934,73945.899089653,74193.804196494,247.56285684999602,10000,2500
935,73945.899189653,74194.030071008,247.9050127669907,10000,2500
936,73945.899289653,74194.262088976,248.13079402600124,10000,2500
937,73945.899389653,74194.470512815,248.36271179899632,10000,2500
938,73945.899489653,74194.717554739,248.57102932299313,10000,2500
939,73945.89958965301,74195.067822007,248.81797153998923,10000,2500
940,73945.899689653,74195.355440004,249.16814594599418,10000,2500
941,73945.899789653,74195.637742693,249.45565730999806,10000,2500
942,73945.89988965301,74195.842565721,249.73785882898665,10000,2500
943,73945.899989653,74196.145874566,249.9425815680006,10000,2500
944,73945.900089653,74196.358531561,250.24579679299495,10000,2500
945,73945.90018965301,74196.679849181,250.45834754398675,10000,2500
946,73945.900289653,74196.921775955,250.7795654109941,10000,2500
947,73945.900389653,74197.225263853,251.02139242399426,10000,2500
948,73945.90048965301,74197.436450317,251.32478739398357,10000,2500
949,73945.900589653,74197.7530837,251.53586611000355,10000,2500
950,73945.900689653,74197.967527429,251.852408191,10000,2500
951,73945.90078965301,74198.183058963,252.0667497809918,10000,2500
952,73945.900889653,74198.46111474,252.28218261200527,10000,2500
953,73945.900989653,74198.715221554,252.5601368249918,10000,2500
954,73945.90108965301,74199.032504407,252.81414439399668,10000,2500
955,73945.901189653,74199.304206837,253.1313205799961,10000,2500
956,73945.901289653,74199.546002332,253.4029302859999,10000,2500
957,73945.90138965301,74199.782453956,253.64461839299474,10000,2500
958,73945.901489653,74199.99580381,253.8809784210025,10000,2500
959,73945.901589653,74200.28116973,254.09421975899022,10000,2500
960,73945.90168965301,74200.605684391,254.37948617499205,10000,2500
961,73945.901789653,74200.883090527,254.70390045299428,10000,2500
962,73945.901889653,74201.155415008,254.9812066329905,10000,2500
963,73945.90198965301,74201.409978399,255.25343806999444,10000,2500
964,73945.902089653,74201.637836959,255.50789542400162,10000,2500
965,73945.902189653,74202.016108915,255.73566087899962,10000,2500
966,73945.90228965301,74202.253035845,256.11382569499256,10000,2500
967,73945.902389653,74202.470608136,256.3506517200003,10000,2500
968,73945.902489653,74202.728116478,256.568124256999,10000,2500
969,73945.90258965301,74202.99120649,256.8255406929966,10000,2500
970,73945.902689653,74203.336137048,257.0885225570091,10000,2500
971,73945.902789653,74203.556584968,257.43335313799616,10000,2500
972,73945.902889653,74203.883481154,257.6537013199995,10000,2500
973,73945.902989653,74204.122535732,257.98050836000766,10000,2500
974,73945.903089653,74204.334548668,258.21946048199607,10000,2500
975,73945.903189653,74204.543361,258.4313647139934,10000,2500
976,73945.903289653,74204.762323048,258.6400847640034,10000,2500
977,73945.903389653,74205.020342255,258.8589390069974,10000,2500
978,73945.903489653,74205.244210799,259.1168652889901,10000,2500
979,73945.903589653,74205.53122696,259.34062713899766,10000,2500
980,73945.903689653,74205.743016249,259.62755173500045,10000,2500
981,73945.903789653,74205.963676232,259.839239997993,10000,2500
982,73945.903889653,74206.213476403,260.0597986509965,10000,2500
983,73945.903989653,74206.456645383,260.30949224600045,10000,2500
984,73945.904089653,74206.691614688,260.5525622989953,10000,2500
985,73945.904189653,74207.005141996,260.78743775399926,10000,2500
986,73945.904289653,74207.212925939,261.10085868400347,10000,2500
987,73945.904389653,74207.439191379,261.3085535269929,10000,2500
988,73945.90448965301,74207.827103566,261.5347117679921,10000,2500
989,73945.904589653,74208.295682224,261.92252020600426,10000,2500
990,73945.904689653,74208.515831853,262.39099883000017,10000,2500
991,73945.90478965301,74208.752266153,262.6110544929834,10000,2500
992,73945.904889653,74208.970598327,262.84739027000614,10000,2500
993,73945.904989653,74209.219814156,263.0656148699927,10000,2500
994,73945.90508965301,74209.464988358,263.3147352489905,10000,2500
995,73945.905189653,74209.691988341,263.5598064829974,10000,2500
996,73945.905289653,74210.24191084,263.7867047530017,10000,2500
997,73945.90538965301,74210.494047405,264.33653421398776,10000,2500
998,73945.905489653,74210.777273964,264.588563532001,10000,2500
999,73945.905589653,74210.993306953,264.87169036999694,10000,2500
1000,73945.90568965301,74211.238298821,265.08763733798696,10000,2500
1001,73945.905789653,74211.460038349,265.33251537999604,10000,2500
1002,73945.905889653,74211.68284979,265.5541640149895,10000,2500
1003,73945.90598965301,74211.977587747,265.7768731149845,10000,2500
1004,73945.906089653,74212.194999076,266.07150379099767,10000,2500
1005,73945.906189653,74212.408194639,266.2888262089982,10000,2500
1006,73945.90628965301,74212.613887704,266.5019105229876,10000,2500
1007,73945.906389653,74213.170018268,266.70750363000843,10000,2500
1008,73945.906489653,74213.409948177,267.26353490300244,10000,2500
1009,73945.90658965301,74213.636055453,267.5033742789965,10000,2500
1010,73945.906689653,74213.889747467,267.7293714550033,10000,2500
1011,73945.906789653,74214.11722633,267.98296336000203,10000,2500
1012,73945.90688965301,74214.337062537,268.2103424319939,10000,2500
1013,73945.906989653,74214.565487388,268.4300785939995,10000,2500
1014,73945.907089653,74214.923813752,268.6584032940009,10000,2500
1015,73945.90718965301,74215.135152774,269.0166299679986,10000,2500
1016,73945.907289653,74215.417308678,269.2278690109961,10000,2500
1017,73945.907389653,74215.655444945,269.5099250600033,10000,2500
1018,73945.90748965301,74215.908567196,269.74796843099466,10000,2500
1019,73945.907589653,74216.256187894,270.00098330799665,10000,2500
1020,73945.907689653,74216.471794003,270.34850404100143,10000,2500
1021,73945.907789653,74216.72223285,270.5640192219871,10000,2500
1022,73945.907889653,74216.986741946,270.8143490500079,10000,2500
1023,73945.907989653,74217.215580358,271.0787662490038,10000,2500
1024,73945.908089653,74217.584912133,271.30749685099,10000,2500
1025,73945.908189653,74217.859653541,271.6767285550013,10000,2500
1026,73945.908289653,74218.086510962,271.9513695509959,10000,2500
1027,73945.908389653,74218.362304966,272.1781343539915,10000,2500
1028,73945.908489653,74218.572818228,272.4538208800077,10000,2500
1029,73945.908589653,74218.79244081,272.6642343699932,10000,2500
1030,73945.908689653,74219.035434463,272.8837650369969,10000,2500
1031,73945.908789653,74219.371970995,273.12665089000075,10000,2500
1032,73945.908889653,74219.644215376,273.463087600001,10000,2500
1033,73945.908989653,74219.959732063,273.7352321389917,10000,2500
1034,73945.90908965301,74220.307315459,274.0506483969948,10000,2500
1035,73945.909189653,74220.553946376,274.39813141699415,10000,2500
1036,73945.909289653,74220.818756038,274.64466241899936,10000,2500
1037,73945.90938965301,74221.087106931,274.9093733729969,10000,2500
1038,73945.909489653,74221.358527099,275.1776231870026,10000,2500
1039,73945.909589653,74221.592175591,275.44895003199053,10000,2500
1040,73945.90968965301,74221.860016979,275.6825004939892,10000,2500
1041,73945.909789653,74222.235405037,275.9502329139941,10000,2500
1042,73945.909889653,74222.502240895,276.325521501989,10000,2500
1043,73945.90998965301,74222.721590277,276.59225757098466,10000,2500
1044,73945.910089653,74222.967047759,276.81151323100494,10000,2500
1045,73945.910189653,74223.249625759,277.056870342989,10000,2500
1046,73945.91028965301,74223.524048438,277.3393486989953,10000,2500
1047,73945.910389653,74223.739146318,277.6136647789972,10000,2500
1048,73945.910489653,74223.986085448,277.82867041399004,10000,2500
1049,73945.91058965301,74224.207995058,278.0755084959965,10000,2500
1050,73945.910689653,74224.450970711,278.29731380500016,10000,2500
1051,73945.910789653,74224.724495995,278.540187170991,10000,2500
1052,73945.91088965301,74225.05093658,278.8136183079914,10000,2500
1053,73945.910989653,74225.362474438,279.1399529159971,10000,2500
1054,73945.911089653,74225.568375443,279.4513907389919,10000,2500
1055,73945.91118965301,74225.809049735,279.65719251798873,10000,2500
1056,73945.911289653,74226.063842807,279.8977655930066,10000,2500
1057,73945.911389653,74226.280155366,280.1524667519989,10000,2500
1058,73945.91148965301,74226.653177022,280.3686720879923,10000,2500
1059,73945.911589653,74226.872076331,280.74159350199625,10000,2500
1060,73945.911689653,74227.127300565,280.96039836099953,10000,2500
1061,73945.91178965301,74227.354050555,281.2155164799915,10000,2500
1062,73945.911889653,74227.566112966,281.4421738509991,10000,2500
1063,73945.911989653,74227.776665815,281.65413582099427,10000,2500
1064,73945.91208965301,74227.998729914,281.86459039899637,10000,2500
1065,73945.912189653,74228.221466026,282.0865464649978,10000,2500
1066,73945.912289653,74228.46533551,282.30918899399694,10000,2500
1067,73945.912389653,74228.683270844,282.55295182399277,10000,2500
1068,73945.912489653,74229.029771539,282.7707953490026,10000,2500
1069,73945.912589653,74229.447380617,283.117187677999,10000,2500
1070,73945.912689653,74229.67512644,283.5347031879937,10000,2500
1071,73945.912789653,74229.984661152,283.7623430250096,10000,2500
1072,73945.912889653,74230.355571128,284.0717827500048,10000,2500
1073,73945.912989653,74230.581298768,284.4425870399864,10000,2500
1074,73945.913089653,74230.859737492,284.66821500200604,10000,2500
1075,73945.913189653,74231.098228567,284.94655378800235,10000,2500
1076,73945.913289653,74231.316104279,285.18494997298694,10000,2500
1077,73945.913389653,74231.566730865,285.40273019300366,10000,2500
1078,73945.913489653,74231.777712047,285.65324685799715,10000,2500
1079,73945.913589653,74232.04752468,285.8641356279986,10000,2500
1080,73945.913689653,74232.394648277,286.13384063700505,10000,2500
1081,73945.913789653,74232.629906039,286.4808643409924,10000,2500
1082,73945.913889653,74232.892088585,286.716022032997,10000,2500
1083,73945.91398965301,74233.102102487,286.97810425498756,10000,2500
1084,73945.914089653,74233.318670247,287.1880264920037,10000,2500
1085,73945.914189653,74233.552872885,287.40448648898746,10000,2500
1086,73945.91428965301,74233.82727189,287.63858880299085,10000,2500
1087,73945.914389653,74234.090041045,287.91289657699235,10000,2500
1088,73945.914489653,74234.327448095,288.1755569579982,10000,2500
1089,73945.91458965301,74234.551873855,288.4128639269911,10000,2500
1090,73945.914689653,74234.770028295,288.63719641299394,10000,2500
1091,73945.914789653,74234.980156351,288.85524458199507,10000,2500
1092,73945.91488965301,74235.257368768,289.0652863259893,10000,2500
1093,73945.914989653,74235.511501414,289.3423857529997,10000,2500
1094,73945.915089653,74235.796578679,289.59641749098955,10000,2500
1095,73945.91518965301,74236.010447405,289.88139508798486,10000,2500
1096,73945.915289653,74236.236020269,290.0951638940023,10000,2500
1097,73945.915389653,74236.49172629,290.3206433640007,10000,2500
1098,73945.91548965301,74236.736179046,290.5762426529982,10000,2500
1099,73945.915589653,74236.957867301,290.8205948399991,10000,2500
1100,73945.915689653,74237.216835207,291.04221291399153,10000,2500
1101,73945.91578965301,74237.441536995,291.301051522998,10000,2500
1102,73945.915889653,74237.653134298,291.5256529650069,10000,2500
1103,73945.915989653,74237.91229953,291.7371507200005,10000,2500
1104,73945.91608965301,74238.122961961,291.9962167599879,10000,2500
1105,73945.916189653,74238.343349986,292.20677814399824,10000,2500
1106,73945.916289653,74238.617062245,292.4270670800033,10000,2500
1107,73945.91638965301,74238.955877564,292.70067858998664,10000,2500
1108,73945.916489653,74239.161387991,293.03940461200546,10000,2500
1109,73945.916589653,74239.427338893,293.24481492399354,10000,2500
1110,73945.91668965301,74239.64664787,293.51065555498644,10000,2500
1111,73945.916789653,74239.847855643,293.72987018599815,10000,2500
1112,73945.916889653,74240.169505694,293.9309729109955,10000,2500
1113,73945.91698965301,74240.394308144,294.2525216679933,10000,2500
1114,73945.917089653,74240.675754769,294.47723107700585,10000,2500
1115,73945.917189653,74240.887405899,294.75857115199324,10000,2500
1116,73945.917289653,74241.135422861,294.9701316229912,10000,2500
1117,73945.917389653,74241.42588589,295.2180387999979,10000,2500
1118,73945.917489653,74241.643013824,295.50841264899645,10000,2500
1119,73945.917589653,74241.915528097,295.72543035099807,10000,2500
1120,73945.917689653,74242.176268979,295.9978443529981,10000,2500
1121,73945.917789653,74242.398566805,296.25849442600156,10000,2500
1122,73945.917889653,74242.632168196,296.4806832809991,10000,2500
1123,73945.917989653,74242.968280348,296.71418422799616,10000,2500
1124,73945.918089653,74243.184542785,297.05019670299953,10000,2500
1125,73945.918189653,74243.40864957,297.26635917800013,10000,2500
1126,73945.918289653,74243.643298111,297.49036611600604,10000,2500
1127,73945.918389653,74243.862093965,297.72491632099263,10000,2500
1128,73945.918489653,74244.094840254,297.9436096549907,10000,2500
1129,73945.918589653,74244.404834669,298.17625692700676,10000,2500
1130,73945.918689653,74244.617917761,298.4861581639998,10000,2500
1131,73945.918789653,74244.879881089,298.6991341009998,10000,2500
1132,73945.91888965301,74245.124445137,298.9609970369929,10000,2500
1133,73945.918989653,74245.337970438,299.205475499999,10000,2500
1134,73945.919089653,74245.608560423,299.4188866249897,10000,2500
1135,73945.91918965301,74245.86569013,299.689376697992,10000,2500
1136,73945.919289653,74246.153902081,299.94640623399755,10000,2500
1137,73945.919389653,74246.389566343,300.2345185209997,10000,2500
1138,73945.91948965301,74246.689514887,300.4700822209852,10000,2500
1139,73945.919589653,74246.968016092,300.76993191700603,10000,2500
1140,73945.919689653,74247.210070199,301.04833963800047,10000,2500
1141,73945.91978965301,74247.440243712,301.29028616398864,10000,2500
1142,73945.919889653,74247.808437475,301.52035990600416,10000,2500
1143,73945.919989653,74248.036702567,301.8884535729885,10000,2500
1144,73945.92008965301,74248.275398723,302.11662608599,10000,2500
1145,73945.920189653,74248.588551103,302.3552149659954,10000,2500
1146,73945.920289653,74248.953040237,302.6682675209886,10000,2500
1147,73945.92038965301,74249.194399075,303.0326563319977,10000,2500
1148,73945.920489653,74249.444765816,303.2739152360009,10000,2500
1149,73945.920589653,74249.659342728,303.52418172299804,10000,2500
1150,73945.92068965301,74249.980556378,303.7386585889908,10000,2500
1151,73945.920789653,74250.258863193,304.05977944600454,10000,2500
1152,73945.920889653,74250.569823242,304.33798748599656,10000,2500
1153,73945.92098965301,74250.77624196,304.64883955598634,10000,2500
1154,73945.921089653,74251.000207609,304.85516594100045,10000,2500
1155,73945.921189653,74251.212592446,305.0790239049966,10000,2500
1156,73945.92128965301,74251.453476459,305.2913087129855,10000,2500
1157,73945.921389653,74251.699076973,305.5320928940055,10000,2500
1158,73945.921489653,74251.931743264,305.7775931950018,10000,2500
1159,73945.92158965301,74252.139596354,306.0101675199985,10000,2500
1160,73945.921689653,74252.367246815,306.21791270600806,10000,2500
1161,73945.921789653,74252.655520429,306.44546300699585,10000,2500
1162,73945.92188965301,74252.887881583,306.7336460559891,10000,2500
1163,73945.921989653,74253.101935947,306.9658976470091,10000,2500
1164,73945.922089653,74253.35064095,307.1798520839948,10000,2500
1165,73945.922189653,74253.619279065,307.4284568659932,10000,2500
1166,73945.922289653,74253.864529052,307.6969950269995,10000,2500
1167,73945.922389653,74254.152878122,307.9421451639937,10000,2500
1168,73945.922489653,74254.438359994,308.2303948609915,10000,2500
1169,73945.922589653,74254.716713857,308.51577573199756,10000,2500
1170,73945.922689653,74254.989776635,308.79402995899727,10000,2500
1171,73945.922789653,74255.315612961,309.06699291898985,10000,2500
1172,73945.922889653,74255.556410132,309.3927289190033,10000,2500
1173,73945.922989653,74255.770355568,309.63342616299633,10000,2500
1174,73945.923089653,74256.090222814,309.84727225599636,10000,2500
1175,73945.923189653,74256.327786881,310.16704830600065,10000,2500
1176,73945.923289653,74256.713591625,310.40450292300375,10000,2500
1177,73945.923389653,74256.927389589,310.79021557098895,10000,2500
1178,73945.92348965301,74257.219524629,311.0039059579867,10000,2500
1179,73945.923589653,74257.472005473,311.295940815995,10000,2500
1180,73945.923689653,74257.680034843,311.5483217909932,10000,2500
1181,73945.92378965301,74257.895410718,311.75625115298317,10000,2500
1182,73945.923889653,74258.104985742,311.97152696500416,10000,2500
1183,73945.923989653,74258.321467266,312.1810017969983,10000,2500
1184,73945.92408965301,74258.776060472,312.397383530988,10000,2500
1185,73945.924189653,74259.104184271,312.8518765040062,10000,2500
1186,73945.924289653,74259.343536216,313.17990126599034,10000,2500
1187,73945.92438965301,74259.584715694,313.4191525139904,10000,2500
1188,73945.924489653,74259.907699493,313.66023934799887,10000,2500
1189,73945.924589653,74260.211785692,313.98311552399537,10000,2500
1190,73945.92468965301,74260.438499302,314.28710247398703,10000,2500
1191,73945.924789653,74260.685826387,314.51371561300766,10000,2500
1192,73945.924889653,74261.046320346,314.7609424379916,10000,2500
1193,73945.92498965301,74261.348757064,315.121336303986,10000,2500
1194,73945.925089653,74261.685184628,315.42367328600085,10000,2500
1195,73945.925189653,74261.901717415,315.7600007759902,10000,2500
1196,73945.92528965301,74262.194786437,315.9764334799984,10000,2500
1197,73945.925389653,74262.421592682,316.2694092239981,10000,2500
1198,73945.925489653,74262.666592199,316.4961163859989,10000,2500
1199,73945.92558965301,74262.946889397,316.74100846199144,10000,2500
1200,73945.925689653,74263.181310524,317.0212161009986,10000,2500
1201,73945.925789653,74263.419394633,317.2555264449911,10000,2500
