sample_index,time_s,voltage_v,raw_digitizing_level
4502,-2e-07,-0.000803125,20991
4503,-1.9959999999999996e-07,-0.000803125,20991
4504,-1.9919999999999993e-07,-0.0016031250000000002,20735
4505,-1.987999999999999e-07,-0.000803125,20991
4506,-1.9839999999999987e-07,-0.000803125,20991
4507,-1.9799999999999984e-07,-0.000803125,20991
4508,-1.975999999999998e-07,-0.000803125,20991
4509,-1.972e-07,-0.000803125,20991
4510,-1.9679999999999996e-07,-0.000803125,20991
4511,-1.9639999999999993e-07,-0.0024031250000000003,20479
4512,-1.959999999999999e-07,-0.0016031250000000002,20735
4513,-1.9559999999999987e-07,-0.000803125,20991
4514,-1.9519999999999984e-07,-0.000803125,20991
4515,-1.947999999999998e-07,-0.0016031250000000002,20735
4516,-1.944e-07,-0.0016,20736
4517,-1.9399999999999996e-07,-0.0008,20992
4518,-1.9359999999999993e-07,-0.0016,20736
4519,-1.931999999999999e-07,-0.000803125,20991
4520,-1.9279999999999987e-07,-0.0008,20992
4521,-1.9239999999999984e-07,-0.000803125,20991
4522,-1.9199999999999981e-07,-0.0024031250000000003,20479
4523,-1.916e-07,-0.0024031250000000003,20479
4524,-1.9119999999999997e-07,-0.0016031250000000002,20735
4525,-1.9079999999999994e-07,-0.0016,20736
4526,-1.903999999999999e-07,-0.0008,20992
4527,-1.8999999999999987e-07,-0.000803125,20991
4528,-1.8959999999999984e-07,-0.0008,20992
4529,-1.8919999999999981e-07,-0.000803125,20991
4530,-1.888e-07,-0.0016031250000000002,20735
4531,-1.8839999999999997e-07,-0.000803125,20991
4532,-1.8799999999999994e-07,-0.000803125,20991
4533,-1.875999999999999e-07,-0.0016,20736
4534,-1.8719999999999988e-07,-0.0016031250000000002,20735
4535,-1.8679999999999985e-07,-0.0016031250000000002,20735
4536,-1.8639999999999982e-07,-0.000803125,20991
4537,-1.86e-07,-0.000803125,20991
4538,-1.8559999999999997e-07,-0.0016031250000000002,20735
4539,-1.8519999999999994e-07,-0.0016,20736
4540,-1.847999999999999e-07,-0.0016031250000000002,20735
4541,-1.8439999999999988e-07,-0.000803125,20991
4542,-1.8399999999999985e-07,-0.0016,20736
4543,-1.8359999999999982e-07,-0.0016,20736
4544,-1.832e-07,-0.0008,20992
4545,-1.8279999999999997e-07,-0.0016031250000000002,20735
4546,-1.8239999999999994e-07,-0.000803125,20991
4547,-1.819999999999999e-07,-0.000803125,20991
4548,-1.8159999999999988e-07,-0.0008,20992
4549,-1.8119999999999985e-07,-0.0008,20992
4550,-1.8079999999999982e-07,-0.0016031250000000002,20735
4551,-1.804e-07,-0.000803125,20991
4552,-1.7999999999999997e-07,-0.0008,20992
4553,-1.7959999999999994e-07,-0.0008,20992
4554,-1.791999999999999e-07,-0.000803125,20991
4555,-1.7879999999999988e-07,-0.000803125,20991
4556,-1.7839999999999985e-07,-0.0016,20736
4557,-1.7799999999999982e-07,-0.0008,20992
4558,-1.776e-07,-0.0008,20992
4559,-1.7719999999999997e-07,-0.0016,20736
4560,-1.7679999999999994e-07,-0.0016031250000000002,20735
4561,-1.763999999999999e-07,-0.0016,20736
4562,-1.7599999999999988e-07,-0.0016,20736
4563,-1.7559999999999985e-07,-0.0016,20736
4564,-1.7519999999999982e-07,-0.0024031250000000003,20479
4565,-1.748e-07,-0.0016,20736
4566,-1.7439999999999997e-07,-0.0016,20736
4567,-1.7399999999999994e-07,-0.0016031250000000002,20735
4568,-1.7359999999999991e-07,-0.0024000000000000002,20480
4569,-1.7319999999999988e-07,-0.0024031250000000003,20479
4570,-1.7279999999999985e-07,-0.0016031250000000002,20735
4571,-1.7239999999999982e-07,-0.0008,20992
4572,-1.72e-07,-0.0008,20992
4573,-1.7159999999999997e-07,0.0,21248
4574,-1.7119999999999994e-07,-0.000803125,20991
4575,-1.7079999999999991e-07,-0.0016031250000000002,20735
4576,-1.7039999999999988e-07,-0.0008,20992
4577,-1.6999999999999985e-07,-0.0016031250000000002,20735
4578,-1.6959999999999982e-07,-0.0016031250000000002,20735
4579,-1.692e-07,-0.0008,20992
4580,-1.6879999999999998e-07,-0.000803125,20991
