sample_index,time_s,voltage_v,raw_digitizing_level
4787,-8.600000000000011e-08,-0.006,12544
4788,-8.560000000000008e-08,-0.002015625,12799
4789,-8.520000000000005e-08,-0.002,12800
4790,-8.480000000000002e-08,-0.002,12800
4791,-8.439999999999999e-08,-0.002015625,12799
4792,-8.399999999999996e-08,-0.002015625,12799
4793,-8.359999999999993e-08,-0.006015625,12543
4794,-8.31999999999999e-08,-0.01,12288
4795,-8.279999999999987e-08,-0.006015625,12543
4796,-8.239999999999984e-08,-0.010015625,12287
4797,-8.199999999999981e-08,-0.006,12544
4798,-8.159999999999978e-08,-0.006,12544
4799,-8.119999999999975e-08,-0.006,12544
4800,-8.079999999999972e-08,-0.01,12288
4801,-8.040000000000011e-08,-0.006,12544
4802,-8.000000000000008e-08,-0.002015625,12799
4803,-7.960000000000005e-08,-0.006,12544
4804,-7.920000000000002e-08,-0.006,12544
4805,-7.879999999999999e-08,-0.006,12544
4806,-7.839999999999996e-08,-0.010015625,12287
4807,-7.799999999999993e-08,-0.010015625,12287
4808,-7.75999999999999e-08,-0.006,12544
4809,-7.719999999999987e-08,-0.002015625,12799
4810,-7.679999999999984e-08,-0.006015625,12543
4811,-7.639999999999981e-08,-0.010015625,12287
4812,-7.599999999999978e-08,-0.002015625,12799
4813,-7.559999999999975e-08,-0.002,12800
4814,-7.519999999999972e-08,-0.002015625,12799
4815,-7.479999999999969e-08,-0.006,12544
4816,-7.440000000000008e-08,-0.006,12544
4817,-7.400000000000005e-08,-0.006,12544
4818,-7.360000000000002e-08,-0.006015625,12543
4819,-7.32e-08,-0.006,12544
4820,-7.279999999999996e-08,-0.006015625,12543
4821,-7.239999999999993e-08,-0.006015625,12543
4822,-7.19999999999999e-08,-0.006,12544
4823,-7.159999999999987e-08,-0.01,12288
4824,-7.119999999999984e-08,-0.006015625,12543
4825,-7.079999999999981e-08,-0.01,12288
4826,-7.039999999999978e-08,-0.01,12288
4827,-6.999999999999975e-08,-0.006,12544
4828,-6.959999999999972e-08,-0.002015625,12799
4829,-6.919999999999969e-08,-0.006,12544
4830,-6.880000000000009e-08,-0.01,12288
4831,-6.840000000000006e-08,-0.006015625,12543
4832,-6.800000000000003e-08,-0.006015625,12543
4833,-6.76e-08,-0.006,12544
4834,-6.719999999999997e-08,-0.01,12288
4835,-6.679999999999994e-08,-0.006015625,12543
4836,-6.63999999999999e-08,-0.006015625,12543
4837,-6.599999999999988e-08,-0.010015625,12287
4838,-6.559999999999985e-08,-0.010015625,12287
4839,-6.519999999999982e-08,-0.006015625,12543
4840,-6.479999999999979e-08,-0.006015625,12543
