sample_index,time_s,voltage_v,raw_digitizing_level
4500,-1.9999999999999978e-07,-0.001203125,18175
4501,-1.9959999999999975e-07,-0.002,17920
4502,-1.9919999999999993e-07,-0.002,17920
4503,-1.987999999999999e-07,-0.001203125,18175
4504,-1.9839999999999987e-07,-0.001203125,18175
4505,-1.9799999999999984e-07,-0.001203125,18175
4506,-1.975999999999998e-07,-0.001203125,18175
4507,-1.9719999999999978e-07,-0.002,17920
4508,-1.9679999999999975e-07,-0.0012000000000000001,18176
4509,-1.9639999999999993e-07,-0.002,17920
4510,-1.959999999999999e-07,-0.0012000000000000001,18176
4511,-1.9559999999999987e-07,-0.002,17920
4512,-1.9519999999999984e-07,-0.002,17920
4513,-1.947999999999998e-07,-0.001203125,18175
4514,-1.9439999999999978e-07,-0.001203125,18175
4515,-1.9399999999999975e-07,-0.001203125,18175
4516,-1.9359999999999993e-07,-0.0012000000000000001,18176
4517,-1.931999999999999e-07,-0.002,17920
4518,-1.9279999999999987e-07,-0.000403125,18431
4519,-1.9239999999999984e-07,-0.0004,18432
4520,-1.9199999999999981e-07,-0.0012000000000000001,18176
4521,-1.9159999999999978e-07,-0.0012000000000000001,18176
4522,-1.9119999999999975e-07,-0.0012000000000000001,18176
4523,-1.9079999999999994e-07,-0.002,17920
4524,-1.903999999999999e-07,-0.002,17920
4525,-1.8999999999999987e-07,-0.0012000000000000001,18176
4526,-1.8959999999999984e-07,-0.0012000000000000001,18176
4527,-1.8919999999999981e-07,-0.001203125,18175
4528,-1.8879999999999978e-07,-0.002003125,17919
4529,-1.8839999999999975e-07,-0.001203125,18175
4530,-1.8799999999999994e-07,-0.001203125,18175
4531,-1.875999999999999e-07,-0.001203125,18175
4532,-1.8719999999999988e-07,-0.0012000000000000001,18176
4533,-1.8679999999999985e-07,-0.001203125,18175
4534,-1.8639999999999982e-07,-0.0012000000000000001,18176
4535,-1.8599999999999979e-07,-0.002,17920
4536,-1.8559999999999976e-07,-0.002,17920
4537,-1.8519999999999994e-07,-0.002003125,17919
4538,-1.847999999999999e-07,-0.001203125,18175
4539,-1.8439999999999988e-07,-0.0012000000000000001,18176
4540,-1.8399999999999985e-07,-0.0012000000000000001,18176
4541,-1.8359999999999982e-07,-0.001203125,18175
4542,-1.831999999999998e-07,-0.001203125,18175
4543,-1.8279999999999976e-07,-0.0004,18432
4544,-1.8239999999999994e-07,-0.002,17920
4545,-1.819999999999999e-07,-0.002,17920
4546,-1.8159999999999988e-07,-0.001203125,18175
4547,-1.8119999999999985e-07,-0.002003125,17919
4548,-1.8079999999999982e-07,-0.002003125,17919
4549,-1.803999999999998e-07,-0.002,17920
4550,-1.7999999999999976e-07,-0.001203125,18175
4551,-1.7959999999999994e-07,-0.002003125,17919
4552,-1.791999999999999e-07,-0.002,17920
4553,-1.7879999999999988e-07,-0.002,17920
4554,-1.7839999999999985e-07,-0.0012000000000000001,18176
4555,-1.7799999999999982e-07,-0.000403125,18431
4556,-1.775999999999998e-07,-0.001203125,18175
4557,-1.7719999999999976e-07,-0.001203125,18175
4558,-1.7679999999999994e-07,-0.0012000000000000001,18176
4559,-1.763999999999999e-07,-0.0004,18432
4560,-1.7599999999999988e-07,-0.0012000000000000001,18176
4561,-1.7559999999999985e-07,-0.001203125,18175
4562,-1.7519999999999982e-07,-0.0004,18432
4563,-1.747999999999998e-07,-0.001203125,18175
4564,-1.7439999999999976e-07,-0.0012000000000000001,18176
4565,-1.7399999999999994e-07,-0.0004,18432
4566,-1.7359999999999991e-07,-0.0004,18432
4567,-1.7319999999999988e-07,-0.0012000000000000001,18176
4568,-1.7279999999999985e-07,-0.0012000000000000001,18176
4569,-1.7239999999999982e-07,-0.001203125,18175
4570,-1.719999999999998e-07,-0.001203125,18175
4571,-1.7159999999999976e-07,-0.001203125,18175
4572,-1.7119999999999994e-07,-0.001203125,18175
4573,-1.7079999999999991e-07,-0.000403125,18431
4574,-1.7039999999999988e-07,-0.000403125,18431
4575,-1.6999999999999985e-07,-0.0004,18432
4576,-1.6959999999999982e-07,-0.0004,18432
4577,-1.691999999999998e-07,-0.002,17920
4578,-1.6879999999999976e-07,-0.002003125,17919
4579,-1.6839999999999995e-07,-0.002003125,17919
4580,-1.6799999999999992e-07,-0.001203125,18175
4581,-1.6759999999999989e-07,-0.0012000000000000001,18176
4582,-1.6719999999999986e-07,-0.0012000000000000001,18176
4583,-1.6679999999999983e-07,-0.001203125,18175
4584,-1.663999999999998e-07,-0.0012000000000000001,18176
4585,-1.6599999999999977e-07,-0.001203125,18175
4586,-1.6559999999999995e-07,-0.002003125,17919
4587,-1.6519999999999992e-07,-0.001203125,18175
4588,-1.647999999999999e-07,-0.002003125,17919
4589,-1.6439999999999986e-07,-0.002003125,17919
4590,-1.6399999999999983e-07,-0.001203125,18175
4591,-1.635999999999998e-07,-0.0012000000000000001,18176
4592,-1.6319999999999977e-07,-0.000403125,18431
4593,-1.6279999999999974e-07,-0.0012000000000000001,18176
4594,-1.6239999999999992e-07,-0.002003125,17919
4595,-1.619999999999999e-07,-0.002,17920
4596,-1.6159999999999986e-07,-0.000403125,18431
4597,-1.6119999999999983e-07,-0.0012000000000000001,18176
4598,-1.607999999999998e-07,-0.002003125,17919
4599,-1.6039999999999977e-07,-0.0012000000000000001,18176
4600,-1.5999999999999974e-07,-0.0012000000000000001,18176
4601,-1.5959999999999992e-07,-0.000403125,18431
4602,-1.591999999999999e-07,-0.001203125,18175
4603,-1.5879999999999986e-07,-0.001203125,18175
4604,-1.5839999999999983e-07,-0.0012000000000000001,18176
4605,-1.579999999999998e-07,-0.001203125,18175
4606,-1.5759999999999977e-07,-0.0012000000000000001,18176
4607,-1.5719999999999974e-07,-0.0012000000000000001,18176
4608,-1.5679999999999992e-07,-0.001203125,18175
4609,-1.563999999999999e-07,-0.0012000000000000001,18176
4610,-1.5599999999999986e-07,-0.0012000000000000001,18176
4611,-1.5559999999999983e-07,-0.001203125,18175
4612,-1.551999999999998e-07,-0.001203125,18175
4613,-1.5479999999999977e-07,-0.000403125,18431
