sample_index,time_s,voltage_v,raw_digitizing_level
5207,8.200000000000023e-08,-0.002,20992
5208,8.240000000000026e-08,-0.0040078125,20735
5209,8.280000000000029e-08,-0.004,20736
5210,8.31999999999999e-08,0.0,21248
5211,8.359999999999993e-08,-0.0020078125,20991
5212,8.399999999999996e-08,-0.002,20992
5213,8.439999999999999e-08,-0.002,20992
5214,8.480000000000002e-08,-0.002,20992
5215,8.520000000000005e-08,-0.0020078125,20991
5216,8.560000000000008e-08,-0.0020078125,20991
5217,8.600000000000011e-08,0.0,21248
5218,8.640000000000014e-08,-0.002,20992
5219,8.680000000000017e-08,0.0,21248
5220,8.72000000000002e-08,-0.002,20992
5221,8.760000000000023e-08,-0.002,20992
5222,8.800000000000026e-08,0.0019921875,21503
5223,8.840000000000029e-08,-7.8125e-06,21247
5224,8.87999999999999e-08,0.002,21504
5225,8.919999999999993e-08,0.0,21248
5226,8.959999999999996e-08,0.0,21248
5227,8.999999999999999e-08,0.002,21504
5228,9.040000000000002e-08,0.0,21248
5229,9.080000000000005e-08,-7.8125e-06,21247
5230,9.120000000000008e-08,0.0019921875,21503
5231,9.16000000000001e-08,-0.002,20992
5232,9.200000000000014e-08,-0.0020078125,20991
5233,9.240000000000017e-08,-7.8125e-06,21247
5234,9.28000000000002e-08,0.0,21248
5235,9.320000000000023e-08,-7.8125e-06,21247
5236,9.360000000000026e-08,-0.0020078125,20991
5237,9.400000000000029e-08,-7.8125e-06,21247
5238,9.440000000000032e-08,-0.0040078125,20735
5239,9.479999999999992e-08,-0.0020078125,20991
5240,9.519999999999995e-08,-0.0020078125,20991
5241,9.559999999999998e-08,-0.0020078125,20991
5242,9.600000000000001e-08,-0.002,20992
5243,9.640000000000004e-08,-0.002,20992
5244,9.680000000000007e-08,-0.0020078125,20991
5245,9.72000000000001e-08,-0.0020078125,20991
5246,9.760000000000013e-08,-0.006,20480
5247,9.800000000000016e-08,-0.0020078125,20991
5248,9.840000000000019e-08,-0.0020078125,20991
5249,9.880000000000022e-08,-0.0020078125,20991
5250,9.920000000000025e-08,-0.002,20992
5251,9.960000000000028e-08,-0.004,20736
